"DateTime","Sales (USD)"
"2021-08-27 00:00:00",3665596.65
"2021-08-28 00:00:00",1540294.26
"2021-08-29 00:00:00",1117976.64
"2021-08-30 00:00:00",2091743.25
"2021-08-31 00:00:00",1867230.07
"2021-09-01 00:00:00",9202415
"2021-09-02 00:00:00",5222931.02
"2021-09-03 00:00:00",1850045.54
"2021-09-04 00:00:00",1525131.26
"2021-09-05 00:00:00",846280.47
"2021-09-06 00:00:00",811231.73
"2021-09-07 00:00:00",444626.17
"2021-09-08 00:00:00",442769.65
"2021-09-09 00:00:00",404150.36
"2021-09-10 00:00:00",313617.68
"2021-09-11 00:00:00",246950.25
"2021-09-12 00:00:00",173708.02
"2021-09-13 00:00:00",238357.87
"2021-09-14 00:00:00",262977.98
"2021-09-15 00:00:00",288478.63
"2021-09-16 00:00:00",225693.62
"2021-09-17 00:00:00",269731.02
"2021-09-18 00:00:00",207780.77
"2021-09-19 00:00:00",173740.29
"2021-09-20 00:00:00",197501.81
"2021-09-21 00:00:00",193472.6
"2021-09-22 00:00:00",162890.73
"2021-09-23 00:00:00",223163.16
"2021-09-24 00:00:00",261947.77
"2021-09-25 00:00:00",249553.54
"2021-09-26 00:00:00",344840.9
"2021-09-27 00:00:00",784704.16
"2021-09-28 00:00:00",281514.49
"2021-09-29 00:00:00",166796.63
"2021-09-30 00:00:00",171404.38
"2021-10-01 00:00:00",115106.95
"2021-10-02 00:00:00",140805.58
"2021-10-03 00:00:00",181461.3
"2021-10-04 00:00:00",104855.15
"2021-10-05 00:00:00",186311.27
"2021-10-06 00:00:00",49604.86
"2021-10-07 00:00:00",97892.04
"2021-10-08 00:00:00",61570.14
"2021-10-09 00:00:00",65853.73
"2021-10-10 00:00:00",51980.73
"2021-10-11 00:00:00",56375.97
"2021-10-12 00:00:00",53219.07
"2021-10-13 00:00:00",46454.78
"2021-10-14 00:00:00",35109.61
"2021-10-15 00:00:00",36046.83
"2021-10-16 00:00:00",48927.81
"2021-10-17 00:00:00",53141.62
"2021-10-18 00:00:00",50214.57
"2021-10-19 00:00:00",44127.91
"2021-10-20 00:00:00",37230.64
"2021-10-21 00:00:00",46421.9
"2021-10-22 00:00:00",24796.23
"2021-10-23 00:00:00",25684.97
"2021-10-24 00:00:00",29706.78
"2021-10-25 00:00:00",27613.36
"2021-10-26 00:00:00",22819.66
